Source,Target,Weight
moonx,ripple,0.0
cotrader,ripple,0.0
zcash,ripple,0.0
enjin-coin,ripple,0.0
zilliqa,ripple,0.0
loopring,ripple,0.0
xinfin-network,ripple,0.0
basic-attention-token,ripple,0.0
nem,ripple,0.0
nexo,ripple,0.0
holo,ripple,0.0
decred,ripple,0.0
thetafuel,ripple,0.0
qtum,ripple,0.0
ravencoin,ripple,0.0
bitcoin-gold,ripple,0.0
fetch-ai,ripple,0.0
ankr-network,ripple,0.0
blox,ripple,0.0
gnosis-gno,ripple,0.0
iostoken,ripple,0.0
golem-network-tokens,ripple,0.0
iotex,ripple,0.0
waves,ripple,0.0
eur-tether,ripple,0.0
omisego,ripple,0.0
0x,ripple,0.0
icon,ripple,0.0
siacoin,ripple,0.0
zelcash,ripple,0.0
ontology,ripple,0.0
swissborg,ripple,0.0
mxtoken,ripple,0.0
reserve-protocol,ripple,0.0
bora-ecosystem,ripple,0.0
telcoin,ripple,0.0
ocean-protocol,ripple,0.0
celsius,ripple,0.0
polymath-network,ripple,0.0
wax,ripple,0.0
digibyte,ripple,0.0
livepeer,ripple,0.0
lisk,ripple,0.0
rif,ripple,0.0
zencash,ripple,0.0
aelf,ripple,0.0
stasis-eurs,ripple,0.0
rlc,ripple,0.0
constellation,ripple,0.0
origintrail,ripple,0.0
coinextoken,ripple,0.0
republic-protocol,ripple,0.0
syscoin,ripple,0.0
numeraire,ripple,0.0
nano,ripple,0.0
ethos,ripple,0.0
function-x,ripple,0.0
medibloc,ripple,0.0
dent,ripple,0.0
status,ripple,0.0
celer-network,ripple,0.0
ergo,ripple,0.0
mass-vehicle-ledger,ripple,0.0
aragon,ripple,0.0
ontology-gas,ripple,0.0
orbs,ripple,0.0
humanscape,ripple,0.0
ardor,ripple,0.0
steem,ripple,0.0
civic,ripple,0.0
mir,ripple,0.0
everipedia,ripple,0.0
zeon,ripple,0.0
vethor-token,ripple,0.0
ceek-vr,ripple,0.0
power-ledger,ripple,0.0
stratis,ripple,0.0
abbc-foundation,ripple,0.0
request-network,ripple,0.0
xyo-network,ripple,0.0
rsk,ripple,0.0
metal,ripple,0.0
covalent,ripple,0.0
gxchain,ripple,0.0
bancor,ripple,0.0
funfair,ripple,0.0
quarkchain,ripple,0.0
morpheus-network,ripple,0.0
nkn,ripple,0.0
kyber-network,ripple,0.0
storm,ripple,0.0
veritaseum,ripple,0.0
maidsafecoin,ripple,0.0
augur,ripple,0.0
selfkey,ripple,0.0
hxro,ripple,0.0
ark,ripple,0.0
mxc,ripple,0.0
monaco,ripple,0.0
irisnet,ripple,0.0
whitecoin,ripple,0.0
aergo,ripple,0.0
bytom,ripple,0.0
storj,ripple,0.0
meta,ripple,0.0
moviebloc,ripple,0.0
wanchain,ripple,0.0
mainframe,ripple,0.0
dero,ripple,0.0
cortex,ripple,0.0
telos-blockchain-network,ripple,0.0
verge,ripple,0.0
utrust,ripple,0.0
uquid-coin,ripple,0.0
revain,ripple,0.0
thundercore,ripple,0.0
loom-network,ripple,0.0
lto-network,ripple,0.0
gas,ripple,0.0
electroneum,ripple,0.0
hyperion,ripple,0.0
measurable-data-token,ripple,0.0
ethlend,ripple,0.0
lition,ripple,0.0
mossland,ripple,0.0
gifto,ripple,0.0
stox,ripple,0.0
chronobank,ripple,0.0
sonm,ripple,0.0
bitmax-token,ripple,0.0
travala,ripple,0.0
komodo,ripple,0.0
steem-dollars,ripple,0.0
melon,ripple,0.0
bluzelle,ripple,0.0
groestlcoin,ripple,0.0
tomochain,ripple,0.0
bitcoin-diamond,ripple,0.0
monacoin,ripple,0.0
bitshares,ripple,0.0
tpt,ripple,0.0
refereum,ripple,0.0
v-id,ripple,0.0
aeternity,ripple,0.0
streamr-datacoin,ripple,0.0
pivx,ripple,0.0
neblio,ripple,0.0
bitcoin,okb,0.0
ethereum,okb,0.0
tether,okb,0.0
binance-coin,okb,0.0
usd-coin,okb,0.0
ripple,okb,0.0
cardano,okb,0.0
dogecoin,okb,0.0
matic-network,okb,0.0
litecoin,okb,0.0
tron,okb,0.0
wrapped-bitcoin,okb,0.0
dai,okb,0.0
phx,okb,0.0
cosmos,okb,0.0
chainlink,okb,0.0
unus-sed-leo,okb,0.0
ethereum-classic,okb,0.0
monero,okb,0.0
bitcoin-cash,okb,0.0
stellar,okb,0.0
qnt,okb,0.0
cro,okb,0.0
vet,okb,0.0
dfn,okb,0.0
eos,okb,0.0
decentraland,okb,0.0
fantom,okb,0.0
tezos,okb,0.0
theta-token,okb,0.0
blockstack,okb,0.0
maker,okb,0.0
neo,okb,0.0
kucoin-shares,okb,0.0
huobi-token,okb,0.0
havven,okb,0.0
trueusd,okb,0.0
bitcoin-cash-sv,okb,0.0
dash,okb,0.0
gatechain,okb,0.0
gusd,okb,0.0
moonx,okb,0.0
cotrader,okb,0.0
zcash,okb,0.0
enjin-coin,okb,0.0
zilliqa,okb,0.0
loopring,okb,0.0
xinfin-network,okb,0.0
basic-attention-token,okb,0.0
nem,okb,0.0
nexo,okb,0.0
holo,okb,0.0
decred,okb,0.0
thetafuel,okb,0.0
qtum,okb,0.0
ravencoin,okb,0.0
bitcoin-gold,okb,0.0
fetch-ai,okb,0.0
ankr-network,okb,0.0
blox,okb,0.0
gnosis-gno,okb,0.0
iostoken,okb,0.0
golem-network-tokens,okb,0.0
iotex,okb,0.0
waves,okb,0.0
eur-tether,okb,0.0
omisego,okb,0.0
0x,okb,0.0
icon,okb,0.0
siacoin,okb,0.0
zelcash,okb,0.0
ontology,okb,0.0
swissborg,okb,0.0
mxtoken,okb,0.0
reserve-protocol,okb,0.0
bora-ecosystem,okb,0.0
telcoin,okb,0.0
ocean-protocol,okb,0.0
celsius,okb,0.0
polymath-network,okb,0.0
wax,okb,0.0
digibyte,okb,0.0
livepeer,okb,0.0
lisk,okb,0.0
rif,okb,0.0
zencash,okb,0.0
aelf,okb,0.0
stasis-eurs,okb,0.0
rlc,okb,0.0
constellation,okb,0.0
origintrail,okb,0.0
coinextoken,okb,0.0
republic-protocol,okb,0.0
syscoin,okb,0.0
numeraire,okb,0.0
nano,okb,0.0
ethos,okb,0.0
function-x,okb,0.0
medibloc,okb,0.0
dent,okb,0.0
status,okb,0.0
celer-network,okb,0.0
ergo,okb,0.0
mass-vehicle-ledger,okb,0.0
aragon,okb,0.0
ontology-gas,okb,0.0
orbs,okb,0.0
humanscape,okb,0.0
ardor,okb,0.0
steem,okb,0.0
civic,okb,0.0
mir,okb,0.0
everipedia,okb,0.0
zeon,okb,0.0
vethor-token,okb,0.0
ceek-vr,okb,0.0
power-ledger,okb,0.0
stratis,okb,0.0
abbc-foundation,okb,0.0
request-network,okb,0.0
xyo-network,okb,0.0
rsk,okb,0.0
metal,okb,0.0
covalent,okb,0.0
gxchain,okb,0.0
bancor,okb,0.0
funfair,okb,0.0
quarkchain,okb,0.0
morpheus-network,okb,0.0
nkn,okb,0.0
kyber-network,okb,0.0
storm,okb,0.0
veritaseum,okb,0.0
maidsafecoin,okb,0.0
augur,okb,0.0
selfkey,okb,0.0
hxro,okb,0.0
ark,okb,0.0
mxc,okb,0.0
monaco,okb,0.0
irisnet,okb,0.0
whitecoin,okb,0.0
aergo,okb,0.0
bytom,okb,0.0
storj,okb,0.0
meta,okb,0.0
moviebloc,okb,0.0
wanchain,okb,0.0
mainframe,okb,0.0
dero,okb,0.0
cortex,okb,0.0
telos-blockchain-network,okb,0.0
verge,okb,0.0
utrust,okb,0.0
uquid-coin,okb,0.0
revain,okb,0.0
thundercore,okb,0.0
loom-network,okb,0.0
lto-network,okb,0.0
gas,okb,0.0
electroneum,okb,0.0
hyperion,okb,0.0
measurable-data-token,okb,0.0
ethlend,okb,0.0
lition,okb,0.0
mossland,okb,0.0
gifto,okb,0.0
stox,okb,0.0
chronobank,okb,0.0
sonm,okb,0.0
bitmax-token,okb,0.0
travala,okb,0.0
komodo,okb,0.0
steem-dollars,okb,0.0
melon,okb,0.0
bluzelle,okb,0.0
groestlcoin,okb,0.0
tomochain,okb,0.0
bitcoin-diamond,okb,0.0
monacoin,okb,0.0
bitshares,okb,0.0
tpt,okb,0.0
refereum,okb,0.0
v-id,okb,0.0
aeternity,okb,0.0
streamr-datacoin,okb,0.0
pivx,okb,0.0
neblio,okb,0.0
bitcoin,cardano,0.0
ethereum,cardano,0.7093105973922987
tether,cardano,0.0
binance-coin,cardano,0.0
usd-coin,cardano,0.0
ripple,cardano,0.0
okb,cardano,0.0
dogecoin,cardano,0.0
matic-network,cardano,0.0
litecoin,cardano,0.0
tron,cardano,0.0
wrapped-bitcoin,cardano,0.0
dai,cardano,0.0
phx,cardano,0.0
cosmos,cardano,0.0
chainlink,cardano,0.0
unus-sed-leo,cardano,0.0
ethereum-classic,cardano,0.0
monero,cardano,0.0
bitcoin-cash,cardano,0.0
stellar,cardano,0.0
qnt,cardano,0.0
cro,cardano,0.0
vet,cardano,0.0
dfn,cardano,0.0
eos,cardano,0.0
decentraland,cardano,0.0
fantom,cardano,0.0
tezos,cardano,0.0
theta-token,cardano,0.0
blockstack,cardano,0.0
maker,cardano,0.0
neo,cardano,0.0
kucoin-shares,cardano,0.0
huobi-token,cardano,0.0
havven,cardano,0.0
trueusd,cardano,0.0
bitcoin-cash-sv,cardano,0.0
dash,cardano,0.0
gatechain,cardano,0.0
gusd,cardano,0.0
moonx,cardano,0.0
cotrader,cardano,0.0
zcash,cardano,0.0
enjin-coin,cardano,0.0
zilliqa,cardano,0.0
loopring,cardano,0.0
xinfin-network,cardano,0.0
basic-attention-token,cardano,0.0
nem,cardano,0.0
nexo,cardano,0.0
holo,cardano,0.0
decred,cardano,0.0
thetafuel,cardano,0.0
qtum,cardano,0.0
ravencoin,cardano,0.0
bitcoin-gold,cardano,0.0
fetch-ai,cardano,0.0
ankr-network,cardano,0.0
blox,cardano,0.0
gnosis-gno,cardano,0.0
iostoken,cardano,0.0
golem-network-tokens,cardano,0.0
iotex,cardano,0.0
waves,cardano,0.0
eur-tether,cardano,0.0
omisego,cardano,0.0
0x,cardano,0.0
icon,cardano,0.0
siacoin,cardano,0.0
zelcash,cardano,0.0
ontology,cardano,0.0
swissborg,cardano,0.0
mxtoken,cardano,0.0
reserve-protocol,cardano,0.0
bora-ecosystem,cardano,0.0
telcoin,cardano,0.0
ocean-protocol,cardano,0.0
celsius,cardano,0.0
polymath-network,cardano,0.0
wax,cardano,0.0
digibyte,cardano,0.0
livepeer,cardano,0.0
lisk,cardano,0.0
rif,cardano,0.0
zencash,cardano,0.0
aelf,cardano,0.0
stasis-eurs,cardano,0.0
rlc,cardano,0.0
constellation,cardano,0.0
origintrail,cardano,0.0
coinextoken,cardano,0.0
republic-protocol,cardano,0.0
syscoin,cardano,0.0
numeraire,cardano,0.0
nano,cardano,0.0
ethos,cardano,0.0
function-x,cardano,0.0
medibloc,cardano,0.0
dent,cardano,0.0
status,cardano,0.0
celer-network,cardano,0.0
ergo,cardano,1.1505058958815166
mass-vehicle-ledger,cardano,0.0
aragon,cardano,0.0
ontology-gas,cardano,0.0
orbs,cardano,0.0
humanscape,cardano,0.0
ardor,cardano,0.0
steem,cardano,0.0
civic,cardano,0.0
mir,cardano,0.0
everipedia,cardano,0.0
zeon,cardano,0.0
vethor-token,cardano,0.0
ceek-vr,cardano,0.0
power-ledger,cardano,0.0
stratis,cardano,0.0
abbc-foundation,cardano,0.0
request-network,cardano,0.0
xyo-network,cardano,0.0
rsk,cardano,0.0
metal,cardano,0.0
covalent,cardano,0.0
gxchain,cardano,0.0
bancor,cardano,0.0
funfair,cardano,0.0
quarkchain,cardano,0.0
morpheus-network,cardano,0.0
nkn,cardano,0.0
kyber-network,cardano,0.0
storm,cardano,0.0
veritaseum,cardano,0.0
maidsafecoin,cardano,0.0
augur,cardano,0.0
selfkey,cardano,0.0
hxro,cardano,0.0
ark,cardano,0.0
mxc,cardano,0.0
monaco,cardano,0.0
irisnet,cardano,0.0
whitecoin,cardano,0.0
aergo,cardano,0.0
bytom,cardano,0.0
storj,cardano,0.0
meta,cardano,0.0
moviebloc,cardano,0.0
wanchain,cardano,0.0
mainframe,cardano,0.0
dero,cardano,0.0
cortex,cardano,0.0
telos-blockchain-network,cardano,0.0
verge,cardano,0.0
utrust,cardano,0.0
uquid-coin,cardano,0.0
revain,cardano,0.0
thundercore,cardano,0.0
loom-network,cardano,0.0
lto-network,cardano,0.0
gas,cardano,0.0
electroneum,cardano,0.0
hyperion,cardano,0.0
measurable-data-token,cardano,0.0
ethlend,cardano,0.0
lition,cardano,0.0
mossland,cardano,0.0
gifto,cardano,0.0
stox,cardano,0.0
chronobank,cardano,0.0
sonm,cardano,0.0
bitmax-token,cardano,0.0
travala,cardano,0.0
komodo,cardano,0.0
steem-dollars,cardano,0.0
melon,cardano,0.0
bluzelle,cardano,0.0
groestlcoin,cardano,0.0
tomochain,cardano,0.0
bitcoin-diamond,cardano,0.0
monacoin,cardano,0.0
bitshares,cardano,0.0
tpt,cardano,0.0
refereum,cardano,0.0
v-id,cardano,0.0
aeternity,cardano,0.0
streamr-datacoin,cardano,0.0
pivx,cardano,0.0
neblio,cardano,0.0
bitcoin,dogecoin,0.0
ethereum,dogecoin,0.0
tether,dogecoin,0.0
binance-coin,dogecoin,0.0
usd-coin,dogecoin,0.0
ripple,dogecoin,0.0
okb,dogecoin,0.0
cardano,dogecoin,0.0
matic-network,dogecoin,0.0
litecoin,dogecoin,0.0
tron,dogecoin,0.0
wrapped-bitcoin,dogecoin,0.0
dai,dogecoin,0.0
phx,dogecoin,0.0
cosmos,dogecoin,0.0
chainlink,dogecoin,0.0
unus-sed-leo,dogecoin,0.0
ethereum-classic,dogecoin,0.0
monero,dogecoin,0.0
bitcoin-cash,dogecoin,0.0
stellar,dogecoin,0.0
qnt,dogecoin,0.0
cro,dogecoin,0.0
vet,dogecoin,0.0
dfn,dogecoin,0.0
eos,dogecoin,0.0
decentraland,dogecoin,0.0
fantom,dogecoin,0.0
tezos,dogecoin,0.0
theta-token,dogecoin,0.0
blockstack,dogecoin,0.0
maker,dogecoin,0.0
neo,dogecoin,0.0
kucoin-shares,dogecoin,0.0
huobi-token,dogecoin,0.0
havven,dogecoin,0.0
trueusd,dogecoin,0.0
bitcoin-cash-sv,dogecoin,0.0
dash,dogecoin,0.0
gatechain,dogecoin,0.0
gusd,dogecoin,0.0
moonx,dogecoin,0.0
cotrader,dogecoin,0.0
zcash,dogecoin,0.0
enjin-coin,dogecoin,0.0
zilliqa,dogecoin,0.0
loopring,dogecoin,0.0
xinfin-network,dogecoin,0.0
basic-attention-token,dogecoin,0.0
nem,dogecoin,0.0
nexo,dogecoin,0.0
holo,dogecoin,0.0
decred,dogecoin,0.0
thetafuel,dogecoin,0.0
qtum,dogecoin,0.0
ravencoin,dogecoin,0.0
bitcoin-gold,dogecoin,0.0
fetch-ai,dogecoin,0.0
ankr-network,dogecoin,0.0
blox,dogecoin,0.0
gnosis-gno,dogecoin,0.0
iostoken,dogecoin,0.0
golem-network-tokens,dogecoin,0.0
iotex,dogecoin,0.0
waves,dogecoin,0.0
eur-tether,dogecoin,0.0
omisego,dogecoin,0.0
0x,dogecoin,0.0
icon,dogecoin,0.0
siacoin,dogecoin,1.003772429798744
zelcash,dogecoin,0.0
ontology,dogecoin,0.0
swissborg,dogecoin,0.0
mxtoken,dogecoin,0.0
reserve-protocol,dogecoin,0.0
bora-ecosystem,dogecoin,0.0
telcoin,dogecoin,0.0
ocean-protocol,dogecoin,0.0
celsius,dogecoin,0.0
polymath-network,dogecoin,0.0
wax,dogecoin,0.0
digibyte,dogecoin,0.0
livepeer,dogecoin,0.0
lisk,dogecoin,0.0
rif,dogecoin,0.0
zencash,dogecoin,0.0
aelf,dogecoin,0.0
stasis-eurs,dogecoin,0.0
rlc,dogecoin,0.0
constellation,dogecoin,0.0
origintrail,dogecoin,0.0
coinextoken,dogecoin,0.0
republic-protocol,dogecoin,0.0
syscoin,dogecoin,0.0
numeraire,dogecoin,0.0
nano,dogecoin,0.0
ethos,dogecoin,0.0
function-x,dogecoin,0.0
medibloc,dogecoin,0.0
dent,dogecoin,0.0
status,dogecoin,0.0
celer-network,dogecoin,0.0
ergo,dogecoin,0.0
mass-vehicle-ledger,dogecoin,0.0
aragon,dogecoin,0.0
ontology-gas,dogecoin,0.0
orbs,dogecoin,0.0
humanscape,dogecoin,0.0
ardor,dogecoin,0.0
steem,dogecoin,0.0
civic,dogecoin,0.0
mir,dogecoin,0.0
everipedia,dogecoin,0.0
zeon,dogecoin,0.0
vethor-token,dogecoin,0.0
ceek-vr,dogecoin,0.0
power-ledger,dogecoin,0.0
stratis,dogecoin,0.0
abbc-foundation,dogecoin,0.0
request-network,dogecoin,0.0
xyo-network,dogecoin,0.0
rsk,dogecoin,0.0
metal,dogecoin,0.0
covalent,dogecoin,0.0
gxchain,dogecoin,0.0
bancor,dogecoin,0.0
funfair,dogecoin,0.0
quarkchain,dogecoin,0.0
morpheus-network,dogecoin,0.0
nkn,dogecoin,0.0
kyber-network,dogecoin,0.0
storm,dogecoin,0.0
veritaseum,dogecoin,0.0
maidsafecoin,dogecoin,0.0
augur,dogecoin,0.0
selfkey,dogecoin,0.0
hxro,dogecoin,0.0
ark,dogecoin,0.0
mxc,dogecoin,0.0
monaco,dogecoin,0.0
irisnet,dogecoin,0.0
whitecoin,dogecoin,0.0
aergo,dogecoin,0.0
bytom,dogecoin,0.0
storj,dogecoin,0.0
meta,dogecoin,0.0
moviebloc,dogecoin,0.0
wanchain,dogecoin,0.0
mainframe,dogecoin,0.0
dero,dogecoin,0.0
cortex,dogecoin,0.0
telos-blockchain-network,dogecoin,0.0
verge,dogecoin,0.0
utrust,dogecoin,0.0
uquid-coin,dogecoin,0.0
revain,dogecoin,0.0
thundercore,dogecoin,0.0
loom-network,dogecoin,0.0
lto-network,dogecoin,0.0
gas,dogecoin,0.0
electroneum,dogecoin,0.0
hyperion,dogecoin,0.0
measurable-data-token,dogecoin,0.0
ethlend,dogecoin,0.0
lition,dogecoin,0.0
mossland,dogecoin,0.0
gifto,dogecoin,0.0
stox,dogecoin,0.0
chronobank,dogecoin,0.0
sonm,dogecoin,0.0
bitmax-token,dogecoin,0.0
travala,dogecoin,0.0
komodo,dogecoin,0.0
steem-dollars,dogecoin,0.0
melon,dogecoin,0.0
bluzelle,dogecoin,0.0
groestlcoin,dogecoin,0.0
tomochain,dogecoin,0.0
bitcoin-diamond,dogecoin,0.0
monacoin,dogecoin,0.0
bitshares,dogecoin,0.0
tpt,dogecoin,0.0
refereum,dogecoin,0.0
v-id,dogecoin,0.0
aeternity,dogecoin,0.0
streamr-datacoin,dogecoin,0.0
pivx,dogecoin,0.0
neblio,dogecoin,0.0
bitcoin,matic-network,0.0
ethereum,matic-network,0.0
tether,matic-network,0.0
binance-coin,matic-network,0.0
usd-coin,matic-network,0.0
ripple,matic-network,0.0
okb,matic-network,0.0
cardano,matic-network,0.0
dogecoin,matic-network,0.0
litecoin,matic-network,0.0
tron,matic-network,0.0
wrapped-bitcoin,matic-network,0.0
dai,matic-network,0.0
phx,matic-network,0.0
cosmos,matic-network,0.0
chainlink,matic-network,0.0
unus-sed-leo,matic-network,0.0
ethereum-classic,matic-network,0.0
monero,matic-network,0.0
bitcoin-cash,matic-network,0.0
stellar,matic-network,0.0
qnt,matic-network,0.0
cro,matic-network,0.0
vet,matic-network,0.0
dfn,matic-network,0.0
eos,matic-network,0.0
decentraland,matic-network,0.0
fantom,matic-network,0.0
tezos,matic-network,0.0
theta-token,matic-network,0.0
blockstack,matic-network,0.0
maker,matic-network,0.0
neo,matic-network,0.0
kucoin-shares,matic-network,0.0
huobi-token,matic-network,0.0
havven,matic-network,0.0
trueusd,matic-network,0.0
bitcoin-cash-sv,matic-network,0.0
dash,matic-network,0.0
gatechain,matic-network,0.0
gusd,matic-network,0.0
moonx,matic-network,0.0
cotrader,matic-network,0.0
zcash,matic-network,0.0
enjin-coin,matic-network,0.0
zilliqa,matic-network,0.0
loopring,matic-network,0.0
xinfin-network,matic-network,0.0
basic-attention-token,matic-network,0.0
nem,matic-network,0.0
nexo,matic-network,0.0
holo,matic-network,0.0
decred,matic-network,0.0
thetafuel,matic-network,0.0
qtum,matic-network,0.0
ravencoin,matic-network,0.0
bitcoin-gold,matic-network,0.0
fetch-ai,matic-network,0.0
ankr-network,matic-network,0.0
blox,matic-network,0.0
gnosis-gno,matic-network,0.0
iostoken,matic-network,0.0
golem-network-tokens,matic-network,0.0
iotex,matic-network,0.0
waves,matic-network,0.0
eur-tether,matic-network,0.0
omisego,matic-network,0.0
0x,matic-network,0.0
icon,matic-network,0.0
siacoin,matic-network,0.0
zelcash,matic-network,0.0
ontology,matic-network,0.0
swissborg,matic-network,0.0
mxtoken,matic-network,0.0
reserve-protocol,matic-network,0.0
bora-ecosystem,matic-network,0.0
telcoin,matic-network,0.0
ocean-protocol,matic-network,0.0
celsius,matic-network,0.0
polymath-network,matic-network,0.0
wax,matic-network,0.0
digibyte,matic-network,0.0
livepeer,matic-network,0.0
lisk,matic-network,0.0
rif,matic-network,0.0
zencash,matic-network,0.0
aelf,matic-network,0.0
stasis-eurs,matic-network,0.0
rlc,matic-network,0.0
constellation,matic-network,0.0
origintrail,matic-network,0.0
coinextoken,matic-network,0.0
republic-protocol,matic-network,0.0
syscoin,matic-network,0.0
numeraire,matic-network,0.0
nano,matic-network,0.0
ethos,matic-network,0.0
function-x,matic-network,0.0
medibloc,matic-network,0.0
dent,matic-network,0.0
status,matic-network,0.0
celer-network,matic-network,0.0
ergo,matic-network,0.0
mass-vehicle-ledger,matic-network,0.0
aragon,matic-network,0.0
ontology-gas,matic-network,0.0
orbs,matic-network,0.0
humanscape,matic-network,0.0
ardor,matic-network,0.0
steem,matic-network,0.0
civic,matic-network,0.0
mir,matic-network,0.0
everipedia,matic-network,0.0
zeon,matic-network,0.0
vethor-token,matic-network,0.0
ceek-vr,matic-network,0.0
power-ledger,matic-network,0.0
stratis,matic-network,0.0
abbc-foundation,matic-network,0.0
request-network,matic-network,0.0
xyo-network,matic-network,0.0
rsk,matic-network,0.0
metal,matic-network,0.0
covalent,matic-network,0.0
gxchain,matic-network,0.0
bancor,matic-network,0.0
funfair,matic-network,0.0
quarkchain,matic-network,0.0
morpheus-network,matic-network,0.0
nkn,matic-network,0.0
kyber-network,matic-network,0.0
storm,matic-network,0.0
veritaseum,matic-network,0.0
maidsafecoin,matic-network,0.0
augur,matic-network,0.0
selfkey,matic-network,0.0
hxro,matic-network,0.0
ark,matic-network,0.0
mxc,matic-network,0.0
monaco,matic-network,0.0
irisnet,matic-network,0.0
whitecoin,matic-network,0.0
aergo,matic-network,0.0
bytom,matic-network,0.0
storj,matic-network,0.0
meta,matic-network,0.0
moviebloc,matic-network,0.0
wanchain,matic-network,0.0
mainframe,matic-network,0.0
dero,matic-network,0.0
cortex,matic-network,0.0
telos-blockchain-network,matic-network,0.0
verge,matic-network,0.0
utrust,matic-network,0.0
uquid-coin,matic-network,0.0
revain,matic-network,0.0
thundercore,matic-network,0.0
loom-network,matic-network,0.0
lto-network,matic-network,0.0
gas,matic-network,0.0
electroneum,matic-network,0.0
hyperion,matic-network,0.0
measurable-data-token,matic-network,0.0
ethlend,matic-network,0.0
lition,matic-network,0.0
mossland,matic-network,0.0
gifto,matic-network,0.0
stox,matic-network,0.0
chronobank,matic-network,0.0
sonm,matic-network,0.0
bitmax-token,matic-network,0.0
travala,matic-network,0.0
komodo,matic-network,0.0
steem-dollars,matic-network,0.0
melon,matic-network,0.0
bluzelle,matic-network,0.0
groestlcoin,matic-network,0.0
tomochain,matic-network,0.0
bitcoin-diamond,matic-network,0.0
monacoin,matic-network,0.0
bitshares,matic-network,0.0
tpt,matic-network,0.0
refereum,matic-network,0.0
v-id,matic-network,0.0
aeternity,matic-network,0.0
streamr-datacoin,matic-network,0.0
pivx,matic-network,0.0
neblio,matic-network,0.0
bitcoin,litecoin,0.0
ethereum,litecoin,0.5859133620048097
tether,litecoin,0.0
binance-coin,litecoin,0.0
usd-coin,litecoin,0.0
ripple,litecoin,0.0
okb,litecoin,0.0
cardano,litecoin,0.0
dogecoin,litecoin,0.0
matic-network,litecoin,0.0
tron,litecoin,0.0
wrapped-bitcoin,litecoin,0.0
dai,litecoin,0.0
phx,litecoin,0.0
cosmos,litecoin,0.0
chainlink,litecoin,0.0
unus-sed-leo,litecoin,0.0
ethereum-classic,litecoin,0.0
monero,litecoin,0.0
bitcoin-cash,litecoin,0.0
stellar,litecoin,0.0
qnt,litecoin,0.0
cro,litecoin,0.0
vet,litecoin,0.0
dfn,litecoin,0.0
eos,litecoin,0.0
decentraland,litecoin,0.0
fantom,litecoin,0.0
tezos,litecoin,0.0
theta-token,litecoin,0.0
blockstack,litecoin,0.0
maker,litecoin,0.0
neo,litecoin,0.0
kucoin-shares,litecoin,0.0
huobi-token,litecoin,0.0
havven,litecoin,0.0
trueusd,litecoin,0.0
bitcoin-cash-sv,litecoin,0.0
dash,litecoin,0.0
gatechain,litecoin,0.0
gusd,litecoin,0.0
moonx,litecoin,0.0
cotrader,litecoin,0.0
zcash,litecoin,0.0
enjin-coin,litecoin,0.0
zilliqa,litecoin,0.0
loopring,litecoin,0.0
xinfin-network,litecoin,0.0
basic-attention-token,litecoin,0.0
nem,litecoin,0.0
nexo,litecoin,0.0
holo,litecoin,0.0
decred,litecoin,0.0
thetafuel,litecoin,0.0
qtum,litecoin,0.0
ravencoin,litecoin,0.0
bitcoin-gold,litecoin,0.0
fetch-ai,litecoin,0.0
ankr-network,litecoin,0.0
blox,litecoin,0.0
gnosis-gno,litecoin,0.0
iostoken,litecoin,0.0
golem-network-tokens,litecoin,0.0
iotex,litecoin,0.0
waves,litecoin,0.0
eur-tether,litecoin,0.0
omisego,litecoin,0.0
0x,litecoin,0.0
icon,litecoin,0.0
siacoin,litecoin,0.0
zelcash,litecoin,0.0
ontology,litecoin,0.0
swissborg,litecoin,0.0
mxtoken,litecoin,0.0
reserve-protocol,litecoin,0.0
bora-ecosystem,litecoin,0.0
telcoin,litecoin,0.0
ocean-protocol,litecoin,0.0
celsius,litecoin,0.0
polymath-network,litecoin,0.0
wax,litecoin,0.0
digibyte,litecoin,0.0
livepeer,litecoin,0.0
lisk,litecoin,0.0
rif,litecoin,0.0
zencash,litecoin,0.0
aelf,litecoin,0.0
stasis-eurs,litecoin,0.0
rlc,litecoin,0.0
constellation,litecoin,0.0
origintrail,litecoin,0.0
coinextoken,litecoin,0.0
republic-protocol,litecoin,0.0
syscoin,litecoin,0.0
numeraire,litecoin,0.0
nano,litecoin,0.0
ethos,litecoin,0.0
function-x,litecoin,0.0
medibloc,litecoin,0.0
dent,litecoin,0.0
status,litecoin,0.0
celer-network,litecoin,0.0
ergo,litecoin,0.0
mass-vehicle-ledger,litecoin,0.0
aragon,litecoin,0.0
ontology-gas,litecoin,0.0
orbs,litecoin,0.0
humanscape,litecoin,0.0
ardor,litecoin,0.0
steem,litecoin,0.0
civic,litecoin,0.0
mir,litecoin,0.0
everipedia,litecoin,0.0
zeon,litecoin,0.0
vethor-token,litecoin,0.0
ceek-vr,litecoin,0.0
power-ledger,litecoin,0.0
stratis,litecoin,0.0
abbc-foundation,litecoin,0.0
request-network,litecoin,0.0
xyo-network,litecoin,0.0
rsk,litecoin,0.0
metal,litecoin,0.0
covalent,litecoin,0.0
gxchain,litecoin,0.0
bancor,litecoin,0.0
funfair,litecoin,0.0
quarkchain,litecoin,0.0
morpheus-network,litecoin,0.0
nkn,litecoin,0.0
kyber-network,litecoin,0.0
storm,litecoin,0.0
veritaseum,litecoin,0.0
maidsafecoin,litecoin,0.0
augur,litecoin,0.0
selfkey,litecoin,0.0
hxro,litecoin,0.0
ark,litecoin,0.0
mxc,litecoin,0.0
